callid,agentid,customerid,pickedup,duration,productsold
8591,7,255,0,0,0
8592,8,987,0,0,0
8593,5,935,1,258,0
8594,3,419,1,162,0
8595,2,677,1,152,0
8596,6,288,1,74,1
8597,9,944,0,0,0
8598,5,815,0,0,0
8599,6,550,1,235,0
8600,1,221,1,147,1
8601,8,83,0,0,0
8602,7,370,0,0,0
8603,6,323,1,155,0
8604,8,4,1,112,1
8605,9,13,1,169,0
8606,7,874,1,149,0
8607,7,899,0,0,0
8608,3,386,1,195,0
8609,10,452,0,0,0
8610,7,304,0,0,0
8611,3,779,0,0,0
8612,8,743,0,0,0
8613,9,633,0,0,0
8614,9,671,1,126,0
8615,1,265,1,223,0
8616,6,518,0,0,0
8617,9,6,1,263,0
8618,4,676,0,0,0
8619,3,275,0,0,0
8620,2,314,1,158,0
8621,8,185,0,0,0
8622,7,404,1,177,1
8623,5,464,0,0,0
8624,10,138,0,0,0
8625,4,761,0,0,0
8626,8,778,1,146,1
8627,7,47,0,0,0
8628,2,43,1,178,0
8629,3,436,1,179,0
8630,7,596,0,0,0
8631,5,838,1,185,0
8632,0,261,1,152,0
8633,9,320,0,0,0
8634,0,959,0,0,0
8635,6,238,1,277,1
8636,9,694,0,0,0
8637,6,58,1,182,0
8638,10,591,1,153,0
8639,5,998,0,0,0
8640,10,355,1,204,1
8641,3,35,1,147,1
8642,1,293,1,205,0
8643,5,953,1,164,0
8644,10,341,1,190,1
8645,9,133,1,108,0
8646,1,136,1,129,0
8647,10,923,1,259,0
8648,9,234,1,148,0
8649,5,453,0,0,0
8650,3,367,0,0,0
8651,7,162,0,0,0
8652,10,353,1,198,0
8653,6,832,0,0,0
8654,8,243,1,124,0
8655,3,291,0,0,0
8656,0,376,1,216,0
8657,5,317,1,199,1
8658,1,220,0,0,0
8659,6,703,1,208,0
8660,0,836,1,215,0
8661,10,550,1,229,0
8662,6,746,1,160,0
8663,10,960,0,0,0
8664,6,36,1,141,0
8665,5,304,1,162,0
8666,10,964,1,181,0
8667,3,676,1,175,0
8668,2,654,0,0,0
8669,3,167,1,244,0
8670,4,43,1,165,1
8671,3,974,1,148,0
8672,0,104,1,119,0
8673,6,440,1,243,0
8674,0,793,1,198,0
8675,4,128,1,95,0
8676,2,662,1,180,1
8677,5,477,1,200,0
8678,8,933,1,181,0
8679,1,654,0,0,0
8680,4,123,1,163,0
8681,3,313,1,192,1
8682,3,396,1,117,0
8683,5,706,0,0,0
8684,2,25,1,183,0
8685,9,901,1,260,1
8686,8,323,1,202,1
8687,6,160,1,239,1
8688,6,331,1,167,0
8689,10,281,1,181,1
8690,8,398,1,178,0
8691,10,238,1,147,1
8692,9,779,1,210,0
8693,6,309,0,0,0
8694,0,62,0,0,0
8695,10,940,1,192,1
8696,3,723,0,0,0
8697,1,791,1,151,0
8698,6,854,1,188,0
8699,1,815,1,170,0
8700,9,162,0,0,0
8701,3,782,1,223,1
8702,10,24,1,185,0
8703,5,190,1,143,1
8704,4,775,1,143,0
8705,4,705,1,88,0
8706,9,142,0,0,0
8707,0,165,1,259,0
8708,7,429,1,147,0
8709,6,442,1,152,0
8710,9,625,1,188,1
8711,2,234,1,173,0
8712,1,276,1,252,1
8713,0,934,0,0,0
8714,6,222,1,251,0
8715,8,510,1,105,0
8716,7,508,1,185,0
8717,4,347,1,226,1
8718,4,779,0,0,0
8719,10,756,1,164,0
8720,8,298,0,0,0
8721,5,561,1,188,0
8722,10,500,1,176,0
8723,3,30,1,134,0
8724,10,360,1,266,0
8725,1,845,1,125,0
8726,1,405,1,177,0
8727,5,731,1,178,0
8728,7,628,0,0,0
8729,4,225,1,203,0
8730,3,373,1,173,1
8731,3,546,1,101,1
8732,3,514,0,0,0
8733,9,362,1,175,0
8734,5,907,1,192,0
8735,5,397,1,96,0
8736,5,288,1,148,1
8737,8,646,1,131,1
8738,7,786,1,138,0
8739,3,563,1,235,1
8740,9,991,1,231,0
8741,1,962,0,0,0
8742,2,433,1,158,0
8743,3,619,1,196,1
8744,2,773,1,203,1
8745,10,457,0,0,0
8746,1,876,0,0,0
8747,4,669,1,113,0
8748,3,670,1,190,0
8749,8,377,0,0,0
8750,3,172,1,37,1
8751,1,154,1,168,1
8752,0,958,0,0,0
8753,1,174,0,0,0
8754,7,50,1,166,0
8755,1,593,1,135,0
8756,5,908,1,280,0
8757,7,339,1,182,0
8758,7,365,1,171,0
8759,2,744,1,164,0
8760,1,675,1,185,0
8761,8,77,1,122,0
8762,6,195,0,0,0
8763,7,712,0,0,0
8764,10,543,0,0,0
8765,5,322,0,0,0
8766,9,650,1,125,0
8767,7,898,1,162,0
8768,5,673,0,0,0
8769,5,288,1,196,0
8770,9,149,1,175,0
8771,3,719,0,0,0
8772,8,363,1,232,0
8773,10,871,0,0,0
8774,8,257,1,145,0
8775,2,623,1,226,0
8776,2,763,1,238,0
8777,5,350,1,172,1
8778,0,202,1,126,0
8779,9,879,0,0,0
8780,6,972,1,138,0
8781,4,263,1,218,1
8782,10,675,0,0,0
8783,7,530,1,190,0
8784,10,266,1,128,1
8785,0,795,1,178,0
8786,6,842,1,174,0
8787,6,168,1,148,1
8788,8,676,1,187,0
8789,0,602,0,0,0
8790,9,806,1,175,0
8791,9,666,0,0,0
8792,9,287,1,163,0
8793,9,231,0,0,0
8794,1,98,0,0,0
8795,2,760,1,240,0
8796,1,658,1,240,0
8797,4,343,1,203,1
8798,4,247,1,119,0
8799,1,857,1,178,1
8800,1,919,1,162,1
8801,10,685,0,0,0
8802,8,652,1,161,0
8803,4,474,0,0,0
8804,1,457,0,0,0
8805,2,24,0,0,0
8806,8,681,0,0,0
8807,8,646,1,176,1
8808,1,941,0,0,0
8809,8,149,1,283,0
8810,1,509,0,0,0
8811,3,622,1,152,0
8812,0,298,0,0,0
8813,10,458,1,211,0
8814,8,882,1,141,0
8815,4,691,1,232,1
8816,8,624,1,60,0
8817,6,244,1,231,1
8818,5,151,1,234,1
8819,10,950,1,139,1
8820,9,638,1,129,0
8821,6,547,1,113,0
8822,3,130,1,240,0
8823,2,181,0,0,0
8824,4,748,0,0,0
8825,10,533,1,182,0
8826,2,586,0,0,0
8827,10,13,1,151,1
8828,6,503,0,0,0
8829,4,450,1,112,1
8830,7,188,1,148,0
8831,10,965,1,331,1
8832,10,434,0,0,0
8833,8,539,1,206,0
8834,2,508,1,140,0
8835,6,938,0,0,0
8836,9,504,0,0,0
8837,5,620,1,252,0
8838,3,726,1,191,0
8839,2,760,1,130,0
8840,8,585,0,0,0
8841,9,149,1,148,0
8842,1,984,1,100,0
8843,4,996,0,0,0
8844,9,157,1,223,0
8845,5,588,0,0,0
8846,0,1000,1,160,1
8847,6,731,1,161,0
8848,10,522,1,223,1
8849,7,815,0,0,0
8850,8,889,1,138,0
8851,6,759,1,314,0
8852,4,896,1,128,0
8853,7,733,1,247,0
8854,6,530,1,182,1
8855,8,503,1,141,1
8856,5,257,1,149,1
8857,9,167,1,163,0
8858,4,993,0,0,0
8859,2,774,1,188,0
8860,2,381,0,0,0
8861,2,637,1,104,0
8862,8,814,0,0,0
8863,1,389,1,185,1
8864,9,524,1,175,1
8865,9,643,0,0,0
8866,3,512,1,96,0
8867,3,840,0,0,0
8868,2,932,1,108,0
8869,4,801,0,0,0
8870,3,434,1,207,1
8871,3,210,1,133,0
8872,6,321,0,0,0
8873,4,249,0,0,0
8874,2,277,1,200,0
8875,0,187,1,174,0
8876,10,317,0,0,0
8877,0,435,1,147,0
8878,8,918,1,281,0
8879,2,538,0,0,0
8880,8,62,0,0,0
8881,6,356,0,0,0
8882,3,528,1,182,1
8883,9,180,0,0,0
8884,8,415,1,174,0
8885,8,882,1,186,1
8886,10,891,0,0,0
8887,10,986,1,210,0
8888,10,971,1,220,0
8889,10,112,1,197,0
8890,6,297,1,163,0
8891,4,387,1,230,0
8892,0,425,1,91,1
8893,9,700,1,252,1
8894,1,95,1,190,1
8895,3,448,1,249,1
8896,5,990,1,152,0
8897,3,281,1,190,0
8898,2,404,0,0,0
8899,4,592,1,191,1
8900,5,730,0,0,0
8901,8,922,1,114,0
8902,1,827,0,0,0
8903,4,538,0,0,0
8904,3,468,1,167,0
8905,2,293,1,234,0
8906,7,620,1,207,1
8907,6,302,1,226,0
8908,7,907,0,0,0
8909,0,149,1,198,1
8910,9,161,0,0,0
8911,10,252,1,276,1
8912,4,512,0,0,0
8913,2,100,1,171,0
8914,3,769,1,202,1
8915,2,934,1,239,0
8916,0,207,1,140,0
8917,10,196,0,0,0
8918,3,684,1,241,0
8919,10,455,0,0,0
8920,6,925,1,171,0
8921,9,277,0,0,0
8922,9,663,0,0,0
8923,3,442,1,154,0
8924,6,127,1,152,1
8925,2,403,0,0,0
8926,7,124,1,174,1
8927,3,603,1,226,0
8928,5,839,1,198,0
8929,1,851,1,179,0
8930,4,339,1,127,1
8931,3,626,1,193,1
8932,5,766,1,220,0
8933,1,671,1,159,0
8934,8,119,1,159,0
8935,5,363,1,178,1
8936,6,98,0,0,0
8937,9,184,1,231,0
8938,3,536,1,202,0
8939,6,36,0,0,0
8940,4,973,1,181,0
8941,3,170,1,119,0
8942,3,569,1,190,0
8943,0,680,1,141,1
8944,0,80,0,0,0
8945,10,722,1,259,0
8946,5,983,1,197,1
8947,3,64,0,0,0
8948,8,308,1,196,0
8949,9,71,1,173,0
8950,3,698,1,169,1
8951,1,298,1,260,1
8952,2,794,1,207,1
8953,0,577,1,184,0
8954,7,743,0,0,0
8955,0,16,0,0,0
8956,2,452,0,0,0
8957,0,465,1,220,0
8958,1,791,0,0,0
8959,9,903,1,174,1
8960,5,942,1,240,0
8961,5,896,1,262,0
8962,9,827,0,0,0
8963,1,221,1,219,0
8964,5,419,1,216,1
8965,6,328,1,214,1
8966,9,655,0,0,0
8967,6,556,1,119,0
8968,9,265,1,123,0
8969,9,432,1,207,1
8970,0,578,1,221,0
8971,2,1000,1,187,0
8972,6,842,1,166,0
8973,1,288,1,118,0
8974,7,13,1,165,0
8975,1,91,1,206,0
8976,8,519,0,0,0
8977,5,971,0,0,0
8978,0,34,1,112,1
8979,2,405,0,0,0
8980,1,705,0,0,0
8981,0,164,1,233,0
8982,0,98,1,195,0
8983,8,105,0,0,0
8984,9,681,1,233,0
8985,8,868,1,211,0
8986,5,64,0,0,0
8987,1,948,1,151,0
8988,7,604,1,204,1
8989,0,746,1,197,0
8990,3,494,1,169,0
8991,7,443,0,0,0
8992,5,518,1,44,1
8993,4,53,1,233,0
8994,7,225,1,171,0
8995,3,968,1,234,0
8996,6,242,1,189,1
8997,6,480,1,167,0
8998,3,536,1,217,1
8999,0,621,1,187,1
9000,7,86,1,222,0
9001,0,54,1,206,0
9002,3,439,0,0,0
9003,0,918,0,0,0
9004,3,349,1,163,0
9005,0,781,1,292,0
9006,10,674,1,140,0
9007,4,576,1,106,0
9008,2,70,1,167,1
9009,9,44,0,0,0
9010,10,930,1,101,0
9011,4,354,0,0,0
9012,7,845,1,197,1
9013,10,506,1,196,0
9014,4,654,1,180,0
9015,1,406,1,207,0
9016,6,205,1,203,0
9017,2,16,1,230,1
9018,7,411,1,196,0
9019,6,937,1,117,1
9020,8,532,1,255,1
9021,1,746,0,0,0
9022,4,692,1,140,0
9023,0,480,1,189,1
9024,0,23,1,190,0
9025,3,32,1,129,1
9026,0,721,1,95,0
9027,0,302,1,102,1
9028,5,76,1,207,0
9029,6,141,1,209,1
9030,9,883,1,255,1
9031,4,654,1,265,0
9032,6,459,1,106,0
9033,9,721,1,261,0
9034,7,217,1,131,1
9035,2,330,1,201,0
9036,7,306,1,251,0
9037,3,803,1,198,0
9038,8,144,1,214,0
9039,3,208,1,253,1
9040,10,387,1,144,1
9041,1,1,0,0,0
9042,3,193,1,121,0
9043,1,808,1,206,0
9044,9,265,1,155,0
9045,7,514,0,0,0
9046,8,880,1,150,1
9047,3,437,0,0,0
9048,2,504,1,176,0
9049,1,528,0,0,0
9050,5,284,1,233,0
9051,7,740,1,203,0
9052,7,501,1,213,0
9053,5,28,1,213,0
9054,3,290,1,200,1
9055,3,896,1,104,0
9056,5,263,1,141,1
9057,10,304,0,0,0
9058,3,917,1,174,0
9059,5,955,1,252,1
9060,0,162,1,145,1
9061,7,475,1,188,0
9062,9,690,0,0,0
9063,1,521,0,0,0
9064,1,189,1,174,0
9065,10,815,1,224,0
9066,9,265,0,0,0
9067,3,502,1,205,1
9068,10,822,0,0,0
9069,2,273,1,214,1
9070,2,960,1,150,1
9071,1,890,1,175,1
9072,6,512,0,0,0
9073,8,588,1,160,0
9074,7,71,1,190,1
9075,1,766,1,168,0
9076,6,173,1,178,0
9077,0,617,1,152,0
9078,1,416,1,239,1
9079,3,868,1,129,1
9080,10,120,1,132,0
9081,7,833,1,207,1
9082,3,739,1,216,0
9083,6,484,0,0,0
9084,6,108,0,0,0
9085,7,619,0,0,0
9086,7,681,0,0,0
9087,3,387,1,296,1
9088,5,584,1,162,0
9089,1,357,1,302,0
9090,10,86,1,234,0
9091,9,714,0,0,0
9092,8,839,0,0,0
9093,3,599,1,245,0
9094,2,609,1,165,0
9095,9,102,1,121,1
9096,5,577,1,302,0
9097,10,747,0,0,0
9098,4,428,0,0,0
9099,7,427,1,201,0
9100,4,328,1,227,0
9101,2,213,1,256,0
9102,2,87,1,177,0
9103,1,385,0,0,0
9104,0,872,1,136,0
9105,1,239,1,183,0
9106,8,6,1,146,0
9107,7,360,1,238,0
9108,8,614,1,94,0
9109,9,302,1,209,0
9110,4,760,1,218,1
9111,6,48,1,126,0
9112,3,617,1,174,1
9113,4,749,0,0,0
9114,7,689,1,275,0
9115,0,740,1,115,0
9116,0,967,1,215,0
9117,8,226,1,176,1
9118,0,114,0,0,0
9119,4,387,1,243,0
9120,8,684,1,235,1
9121,0,388,1,135,0
9122,10,985,0,0,0
9123,5,70,1,178,0
9124,8,53,1,179,0
9125,0,770,1,133,0
9126,8,733,0,0,0
9127,7,983,0,0,0
9128,1,20,0,0,0
9129,2,109,0,0,0
9130,5,54,0,0,0
9131,0,779,0,0,0
9132,9,840,1,232,1
9133,1,778,0,0,0
9134,8,578,0,0,0
9135,6,357,1,255,0
9136,5,952,1,191,1
9137,0,817,1,231,0
9138,7,369,0,0,0
9139,7,67,0,0,0
9140,10,972,1,169,0
9141,0,954,1,241,1
9142,1,325,0,0,0
9143,1,895,1,212,0
9144,9,477,1,109,1
9145,5,632,0,0,0
9146,4,872,1,194,0
9147,9,706,0,0,0
9148,5,76,1,167,0
9149,2,386,0,0,0
9150,2,184,0,0,0
9151,8,756,1,171,0
9152,10,945,1,173,0
9153,7,604,0,0,0
9154,1,578,0,0,0
9155,9,414,0,0,0
9156,9,444,1,155,0
9157,9,330,1,236,0
9158,6,792,0,0,0
9159,6,164,1,239,0
9160,0,426,0,0,0
9161,3,561,1,184,0
9162,3,408,0,0,0
9163,3,238,1,163,1
9164,9,950,1,152,0
9165,0,760,1,146,0
9166,9,371,0,0,0
9167,9,205,0,0,0
9168,0,79,0,0,0
9169,1,237,1,178,0
9170,0,575,1,157,0
9171,9,823,1,215,1
9172,10,810,1,133,1
9173,3,153,1,259,0
9174,10,669,0,0,0
9175,5,587,0,0,0
9176,0,277,1,226,0
9177,6,3,0,0,0
9178,9,481,1,195,0
9179,5,902,0,0,0
9180,8,710,1,161,0
9181,7,156,0,0,0
9182,9,65,1,224,1
9183,9,210,1,124,0
9184,10,121,1,214,0
9185,8,161,1,141,0
9186,3,406,0,0,0
9187,10,518,1,121,1
9188,2,919,1,116,0
9189,10,187,1,195,0
9190,0,763,1,188,0
9191,9,419,1,214,0
9192,7,599,1,188,1
9193,1,396,1,299,1
9194,8,503,0,0,0
9195,9,785,1,191,0
9196,4,407,1,191,0
9197,2,98,0,0,0
9198,1,344,1,124,1
9199,9,867,0,0,0
9200,1,162,0,0,0
9201,1,264,1,210,0
9202,3,303,1,201,1
9203,7,687,1,131,1
9204,0,743,1,247,0
9205,7,456,1,255,1
9206,2,419,1,181,0
9207,6,347,1,175,1
9208,6,733,1,231,0
9209,1,827,1,175,0
9210,3,621,1,103,0
9211,6,391,1,190,0
9212,2,55,0,0,0
9213,1,377,1,252,0
9214,4,431,1,102,0
9215,10,296,0,0,0
9216,6,903,1,242,0
9217,10,134,0,0,0
9218,5,17,1,191,0
9219,8,556,1,223,0
9220,7,620,1,157,0
9221,2,655,1,212,0
9222,8,730,1,93,0
9223,2,996,0,0,0
9224,3,201,0,0,0
9225,1,976,0,0,0
9226,4,454,1,98,0
9227,6,861,0,0,0
9228,8,755,1,198,1
9229,10,361,1,116,0
9230,0,779,1,276,0
9231,0,578,1,165,0
9232,2,371,1,220,1
9233,5,735,1,178,0
9234,4,162,0,0,0
9235,8,483,1,256,0
9236,0,196,1,227,1
9237,3,608,1,215,0
9238,7,57,1,206,0
9239,10,904,1,184,0
9240,10,985,1,156,0
9241,4,562,1,110,0
9242,1,867,1,200,0
9243,2,376,1,221,0
9244,3,939,1,181,1
9245,4,797,1,178,1
9246,6,926,0,0,0
9247,5,846,0,0,0
9248,9,485,1,225,0
9249,9,553,0,0,0
9250,1,906,0,0,0
9251,0,648,1,135,0
9252,6,69,1,219,1
9253,8,99,1,125,0
9254,6,378,1,134,0
9255,7,462,1,244,1
9256,8,787,1,167,1
9257,8,755,1,201,0
9258,1,976,0,0,0
9259,3,40,0,0,0
9260,0,903,1,222,0
9261,8,179,1,241,1
9262,2,807,1,205,1
9263,5,192,1,141,1
9264,8,79,1,165,0
9265,5,710,0,0,0
9266,10,109,0,0,0
9267,3,612,1,171,1
9268,0,608,1,249,0
9269,2,400,0,0,0
9270,3,462,1,175,0
9271,9,944,1,124,0
9272,7,441,1,145,0
9273,7,936,0,0,0
9274,1,521,1,281,1
9275,10,215,1,175,0
9276,9,864,1,233,0
9277,10,44,1,94,0
9278,6,72,1,197,1
9279,3,401,0,0,0
9280,10,107,0,0,0
9281,8,67,1,275,1
9282,10,703,1,233,0
9283,4,975,0,0,0
9284,8,97,1,184,0
9285,3,33,1,146,1
9286,0,855,1,214,0
9287,7,178,0,0,0
9288,1,988,1,208,0
9289,10,584,1,103,1
9290,0,810,0,0,0
9291,0,49,0,0,0
9292,1,28,0,0,0
9293,0,901,0,0,0
9294,0,736,0,0,0
9295,4,577,0,0,0
9296,0,991,1,140,0
9297,0,606,1,216,0
9298,5,920,1,171,1
9299,2,736,1,303,1
9300,0,976,0,0,0
9302,4,861,1,242,1
9303,8,403,0,0,0
9304,9,556,0,0,0
9305,6,591,1,119,0
9306,7,923,0,0,0
9307,3,6,1,209,1
9309,10,278,1,175,0
9310,7,218,1,234,1
9311,6,768,0,0,0
9312,5,726,0,0,0
9313,5,710,1,192,0
9314,1,265,1,192,0
9315,9,512,0,0,0
9316,1,539,1,181,0
9317,9,457,1,244,1
9320,5,256,0,0,0
9321,5,500,1,203,1
9322,0,374,0,0,0
9323,4,98,0,0,0
9324,4,169,1,139,0
9325,0,929,1,237,0
9326,7,111,1,185,1
9327,2,367,1,222,0
9328,4,972,0,0,0
9329,6,803,1,124,1
9330,0,391,0,0,0
9331,6,380,1,217,0
9332,5,32,0,0,0
9333,1,686,1,107,0
9334,3,791,1,263,0
9335,0,420,1,185,0
9336,2,314,0,0,0
9337,3,526,0,0,0
9338,8,300,1,162,0
9339,2,734,1,257,1
9340,0,147,1,204,0
9341,10,865,0,0,0
9342,8,383,1,225,0
9343,3,320,0,0,0
9344,3,886,0,0,0
9345,6,847,1,323,0
9346,8,850,1,180,0
9347,7,957,0,0,0
9348,6,812,0,0,0
9349,6,364,1,179,0
9350,3,408,1,224,0
9351,4,103,1,160,1
9352,8,740,1,222,0
9353,7,132,1,94,0
9354,8,909,1,257,1
9355,5,551,1,135,0
9356,7,788,1,159,0
9357,2,623,1,169,0
9358,7,360,1,105,0
9359,8,714,0,0,0
9360,3,331,0,0,0
9361,9,445,0,0,0
9362,4,575,1,205,1
9363,10,390,1,151,0
9364,4,898,1,153,1
9365,0,836,0,0,0
9366,7,950,1,241,1
9367,8,895,1,131,1
9368,0,81,1,154,1
9369,7,876,1,184,0
9370,10,648,1,105,0
9371,10,715,1,166,0
9372,0,512,0,0,0
9373,3,739,1,174,0
9374,1,922,0,0,0
9375,6,1,1,226,1
9376,8,281,1,268,0
9377,2,162,0,0,0
9378,5,322,1,204,1
9379,7,390,1,130,0
9380,10,654,1,224,0
9381,8,613,1,235,0
9382,5,351,0,0,0
9383,8,800,0,0,0
9384,6,215,1,183,0
9385,10,437,1,147,0
9386,8,909,0,0,0
9387,6,362,1,151,0
9388,2,666,1,182,0
9389,1,714,1,125,0
9390,4,664,1,204,0
9391,3,191,1,216,1
9392,4,430,0,0,0
9394,6,213,0,0,0
9395,1,387,1,137,0
9396,2,779,1,175,0
9397,1,860,1,196,0
9398,1,704,1,172,0
9399,6,714,1,167,0
9400,4,363,1,102,0
9401,3,343,1,179,0
9402,7,299,0,0,0
9403,3,904,0,0,0
9404,4,418,1,223,0
9405,5,743,0,0,0
9406,7,111,0,0,0
9407,9,16,1,102,1
9408,10,499,1,187,0
9409,7,951,1,209,1
9410,8,345,1,184,1
9411,1,591,1,191,0
9412,9,406,0,0,0
9413,8,282,1,199,0
9414,7,219,1,129,1
9415,4,777,1,202,0
9416,5,569,0,0,0
9417,6,43,1,179,1
9419,2,970,1,177,0
9420,8,374,1,208,1
9421,8,915,1,147,0
9422,10,457,0,0,0
9423,3,954,0,0,0
9424,3,710,1,195,1
9425,5,609,1,210,1
9426,8,72,0,0,0
9427,7,611,0,0,0
9428,10,581,1,231,1
9429,3,55,1,237,1
9430,3,166,0,0,0
9431,2,917,1,213,0
9432,2,721,1,202,0
9433,2,131,0,0,0
9434,4,166,0,0,0
9435,10,193,0,0,0
9436,5,850,1,210,0
9437,0,985,1,210,0
9438,1,581,1,129,0
9439,4,36,1,160,0
9440,5,90,1,224,0
9441,7,819,1,218,1
9442,4,915,0,0,0
9443,2,559,1,153,0
9444,6,538,0,0,0
9445,4,995,0,0,0
9446,0,153,0,0,0
9447,0,974,1,184,1
9448,8,43,0,0,0
9449,8,100,1,131,1
9450,6,807,1,144,1
9451,5,624,1,153,1
9452,6,649,1,203,1
9453,5,663,0,0,0
9454,5,456,0,0,0
9455,9,185,0,0,0
9456,6,567,1,238,0
9457,2,470,0,0,0
9458,5,789,1,103,0
9459,2,635,1,132,0
9460,1,779,1,231,0
9461,5,637,1,173,1
9462,6,620,0,0,0
9463,5,667,0,0,0
9464,9,573,1,187,1
9465,5,339,0,0,0
9466,8,440,1,196,0
9467,4,306,0,0,0
9468,8,35,0,0,0
9469,1,958,1,167,0
9470,0,533,0,0,0
9471,1,305,1,231,0
9472,8,848,1,156,0
9473,0,543,1,141,1
9474,0,892,1,176,1
9475,10,336,1,198,0
9476,5,48,1,132,0
9477,1,727,1,96,0
9478,1,69,1,183,0
9479,0,624,1,172,1
9480,1,287,1,96,0
9481,6,68,1,161,0
9482,2,46,1,186,0
9483,7,986,1,271,0
9484,7,457,1,153,0
9485,1,822,1,169,0
9486,8,541,0,0,0
9487,0,107,1,231,1
9488,0,874,1,270,1
9489,10,915,1,225,0
9490,8,882,1,175,0
9491,7,540,1,236,0
9492,1,606,0,0,0
9493,7,499,1,217,1
9494,8,593,0,0,0
9495,6,889,0,0,0
9496,5,808,0,0,0
9497,5,437,0,0,0
9498,5,734,1,145,0
9499,9,492,0,0,0
9500,5,828,1,157,0
9501,1,889,1,156,1
9502,8,946,1,163,0
9503,10,795,0,0,0
9504,2,744,1,222,0
9506,4,788,1,146,0
9507,0,562,1,172,1
9508,10,209,1,141,0
9509,5,582,0,0,0
9510,8,258,1,211,1
9511,3,207,1,129,0
9512,2,222,1,170,1
9513,0,998,1,172,0
9514,3,373,1,217,0
9515,8,549,0,0,0
9516,0,674,1,213,1
9518,7,159,1,192,0
9519,7,42,1,105,0
9520,1,0,1,257,1
9522,5,401,1,213,0
9523,0,602,1,178,1
9524,6,622,1,153,1
9525,4,144,1,156,0
9527,8,257,1,108,0
9528,8,427,1,91,1
9529,10,295,1,263,0
9530,4,543,1,134,0
9531,7,973,1,169,0
9532,0,643,1,75,1
9533,4,320,0,0,0
9534,2,575,0,0,0
9535,3,657,0,0,0
9536,4,91,0,0,0
9537,7,288,1,151,0
9538,0,188,0,0,0
9539,7,88,1,226,1
9540,10,996,1,197,1
9541,4,387,0,0,0
9542,1,543,1,211,0
9543,10,71,1,215,0
9546,2,383,0,0,0
9547,6,198,1,208,0
9549,5,618,1,129,0
9550,8,415,0,0,0
9553,6,378,1,154,1
9554,2,516,0,0,0
9555,1,131,1,141,1
9556,5,649,0,0,0
9557,4,927,1,136,0
9558,4,125,1,141,0
9559,3,44,1,174,0
9560,6,710,1,227,0
9561,0,437,1,197,1
9562,0,886,0,0,0
9563,6,741,1,110,0
9564,6,561,1,239,0
9565,4,858,1,248,0
9566,6,230,1,132,1
9567,2,146,1,151,0
9568,3,19,1,224,0
9569,8,816,0,0,0
9570,3,98,1,133,0
9571,7,711,0,0,0
9572,10,485,0,0,0
9573,3,164,1,92,0
9574,2,736,0,0,0
9575,0,54,1,212,1
9576,9,383,0,0,0
9577,5,139,1,236,1
9578,0,1000,1,129,0
9579,6,813,1,170,0
9580,4,818,1,225,0
9581,1,45,0,0,0
9582,2,62,1,244,0
9583,4,155,0,0,0
9584,1,552,1,161,0
9585,3,831,1,202,0
9586,7,148,1,148,1
9587,7,394,0,0,0
9588,0,332,1,172,0
9589,8,436,1,155,0
9590,0,962,1,125,1
9591,6,900,1,249,0
9592,3,936,1,271,1
9593,9,743,0,0,0
9594,10,808,1,212,1
9595,0,192,1,261,1
9596,1,121,1,160,0
9597,8,102,1,159,1
9598,3,568,1,210,0
9599,9,545,0,0,0
9600,7,554,0,0,0
9601,2,114,1,122,1
9602,4,186,1,195,1
9603,7,14,0,0,0
9604,10,585,0,0,0
9605,6,386,0,0,0
9606,5,624,1,150,1
9607,8,613,1,253,1
9608,1,839,1,240,0
9609,9,222,0,0,0
9610,8,181,1,145,0
9611,2,151,0,0,0
9612,3,560,1,204,0
9613,2,618,1,200,1
9614,1,874,1,201,0
9615,10,746,1,144,0
9616,2,409,1,174,1
9617,10,325,0,0,0
9618,7,748,1,185,0
9619,9,548,0,0,0
9620,7,123,1,174,1
9621,4,712,1,157,1
9622,3,278,1,216,1
9623,3,520,0,0,0
9624,6,899,1,180,0
9625,7,186,1,158,0
9626,8,20,1,237,0
9627,0,704,1,179,0
9628,5,633,1,203,1
9629,6,732,1,111,0
9630,2,92,0,0,0
9631,6,342,0,0,0
9632,1,260,1,142,0
9633,7,949,1,150,1
9634,9,834,1,214,1
9635,9,424,0,0,0
9636,6,642,0,0,0
9637,3,993,1,185,0
9638,5,398,1,268,1
9639,2,836,0,0,0
9640,5,801,1,235,1
9641,1,499,0,0,0
9642,5,259,1,238,0
9643,5,196,1,224,1
9644,7,708,1,207,1
9645,4,385,1,131,0
9646,2,342,1,175,0
9647,7,64,0,0,0
9648,5,571,0,0,0
9649,2,740,0,0,0
9650,2,509,1,180,0
9651,2,483,1,284,1
9652,10,836,0,0,0
9653,1,948,0,0,0
9654,3,464,0,0,0
9655,0,401,1,184,0
9656,0,541,1,198,0
9657,1,565,0,0,0
9658,2,8,0,0,0
9659,3,137,1,185,0
9660,6,505,1,194,0
9661,6,176,1,129,1
9662,6,868,1,151,0
9663,8,819,0,0,0
9664,1,598,1,165,0
9665,2,395,1,246,0
9666,7,477,1,173,0
9667,2,894,0,0,0
9668,2,668,1,84,0
9669,4,626,1,127,0
9670,1,273,1,221,1
9671,7,485,1,214,0
9672,5,413,0,0,0
9673,10,830,1,107,1
9675,4,769,1,214,1
9676,8,12,1,135,1
9677,3,336,0,0,0
9678,6,497,0,0,0
9679,6,934,0,0,0
9680,8,882,1,142,1
